qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovs	qcovhsp	stitle	accession
ABUW_4007	gb|CP020577.1|	98.473	393	6	0	1	393	51793	51401	0.0	693	393	73264	100	100	Acinetobacter baumannii strain SSA12 plasmid pSSA12_1, complete sequence	CP020577.1
ABUW_4007	gb|CP020580.1|	99.746	393	1	0	1	393	72994	72602	0.0	721	393	90973	100	100	Acinetobacter baumannii strain SSMA17 plasmid pSSMA17_1, complete sequence	CP020580.1
ABUW_4007	gb|CP020582.1|	99.746	393	1	0	1	393	33844	33452	0.0	721	393	90972	100	100	Acinetobacter baumannii strain JBA13 plasmid pJBA13_1, complete sequence	CP020582.1
ABUW_4007	gb|CP020589.1|	98.473	393	6	0	1	393	26379	26771	0.0	693	393	72076	100	100	Acinetobacter baumannii strain 15A34 plasmid p15A34_1, complete sequence	CP020589.1
ABUW_4007	gb|CP020593.1|	98.473	393	6	0	1	393	72552	72944	0.0	693	393	74241	100	100	Acinetobacter baumannii strain USA2 plasmid pUSA2_1, complete sequence	CP020593.1
ABUW_4007	gb|CP020594.1|	100.0	393	0	0	1	393	33192	33584	0.0	726	393	98301	100	100	Acinetobacter baumannii strain USA15 plasmid pUSA15_1, complete sequence	CP020594.1
ABUW_4007	gb|CP021322.1|	98.219	393	7	0	1	393	41165	41557	0.0	688	393	64557	100	100	Acinetobacter baumannii strain XH731 plasmid pXH731, complete sequence	CP021322.1
ABUW_4007	gb|CP021787.1|	99.746	393	1	0	1	393	4889	5281	0.0	721	393	86334	100	100	Acinetobacter baumannii strain A85 plasmid pA85-3, complete sequence	CP021787.1
ABUW_4007	gb|CP023028.1|	100.0	393	0	0	1	393	13330	13722	0.0	726	393	110728	100	100	Acinetobacter baumannii strain 10042 plasmid pAba10042b, complete sequence	CP023028.1
ABUW_4007	gb|CP023030.1|	100.0	393	0	0	1	393	16814	17206	0.0	726	393	95206	100	100	Acinetobacter baumannii strain 9102 plasmid pAba9102a, complete sequence	CP023030.1
ABUW_4007	gb|CP023033.1|	100.0	393	0	0	1	393	45675	45283	0.0	726	393	80546	100	100	Acinetobacter baumannii strain 7847 plasmid pAba7847b, complete sequence	CP023033.1
ABUW_4007	gb|CP024578.1|	98.219	393	7	0	1	393	4889	5281	0.0	688	393	79335	100	100	Acinetobacter baumannii strain AbPK1 plasmid pAbPK1b, complete sequence	CP024578.1
ABUW_4007	gb|CP025267.1|	98.473	393	6	0	1	393	20309	20701	0.0	693	393	74241	100	100	Acinetobacter baumannii isolate SMC_Paed_Ab_BL01 plasmid pSMC_AB_BL01_1, complete sequence	CP025267.1
ABUW_4007	gb|CP026706.1|	100.0	393	0	0	1	393	54947	54555	0.0	726	393	72105	100	100	Acinetobacter baumannii strain AR_0056 plasmid tig00000059_pilon, complete sequence	CP026706.1
ABUW_4007	gb|CP026712.1|	100.0	393	0	0	1	393	25801	25409	0.0	726	393	72990	100	100	Acinetobacter baumannii strain AR_0063 plasmid unitig_2_pilon, complete sequence	CP026712.1
ABUW_4007	gb|CP026946.1|	100.0	393	0	0	1	393	26729	27121	0.0	726	393	72204	100	100	Acinetobacter baumannii strain S1 plasmid pAbS1_03	CP026946.1
ABUW_4007	gb|CP027243.1|	99.746	393	1	0	1	393	4889	5281	0.0	721	393	70796	100	100	Acinetobacter baumannii strain WCHAB005078 plasmid p1_005078, complete sequence	CP027243.1
ABUW_4007	gb|CP029571.1|	100.0	393	0	0	1	393	5322	5714	0.0	726	393	71234	100	100	Acinetobacter baumannii strain DA33098 plasmid pDA33098-71, complete sequence	CP029571.1
ABUW_4007	gb|CP030109.1|	100.0	393	0	0	1	393	48849	49241	0.0	726	393	84678	100	100	Acinetobacter baumannii strain DA33382 plasmid pDA33382-85, complete sequence	CP030109.1
ABUW_4007	gb|CP031382.1|	100.0	393	0	0	1	393	4890	5282	0.0	726	393	70101	100	100	Acinetobacter baumannii ACICU plasmid pACICU2, complete sequence	CP031382.1
ABUW_4007	gb|CP033245.1|	100.0	393	0	0	1	393	45676	45284	0.0	726	393	80548	100	100	Acinetobacter baumannii strain 7835 plasmid pAba7835b, complete sequence	CP033245.1
ABUW_4007	gb|CP035047.1|	100.0	393	0	0	1	393	4890	5282	0.0	726	393	74091	100	100	Acinetobacter baumannii strain ABUH793 plasmid p74.1Kbp, complete sequence	CP035047.1
ABUW_4007	gb|CP036286.1|	98.473	393	6	0	1	393	4889	5281	0.0	693	393	71234	100	100	Acinetobacter baumannii strain TG60155 plasmid p60155_3, complete sequence	CP036286.1
ABUW_4007	gb|CP038264.1|	98.473	393	6	0	1	393	65268	65660	0.0	693	393	76956	100	100	Acinetobacter baumannii strain EC plasmid pEC_gr6, complete sequence	CP038264.1
ABUW_4007	gb|CP039994.1|	98.473	393	6	0	1	393	4889	5281	0.0	693	393	71233	100	100	Acinetobacter baumannii strain TG22182 plasmid pTG22182_1, complete sequence	CP039994.1
ABUW_4007	gb|CP040043.1|	98.473	393	6	0	1	393	5668	6060	0.0	693	393	82500	100	100	Acinetobacter baumannii strain VB958 plasmid unnamed3, complete sequence	CP040043.1
ABUW_4007	gb|CP042842.1|	100.0	393	0	0	1	393	30213	30605	0.0	726	393	67023	100	100	Acinetobacter baumannii strain ATCC BAA-1790 plasmid unnamed, complete sequence	CP042842.1
ABUW_4007	gb|CP048134.1|	100.0	393	0	0	1	393	4889	5281	0.0	726	393	74916	100	100	Acinetobacter baumannii strain D46 plasmid pD46-3, complete sequence	CP048134.1
ABUW_4007	gb|CP050392.1|	100.0	393	0	0	1	393	4889	5281	0.0	726	393	70712	100	100	Acinetobacter baumannii strain VB11737 plasmid pVB11737_1, complete sequence	CP050392.1
ABUW_4007	gb|CP050404.1|	100.0	393	0	0	1	393	4890	5282	0.0	726	393	99090	100	100	Acinetobacter baumannii strain VB2486 plasmid pVB2486_1, complete sequence	CP050404.1
ABUW_4007	gb|CP050413.1|	100.0	393	0	0	1	393	4889	5281	0.0	726	393	70098	100	100	Acinetobacter baumannii strain PM192696 plasmid pPM192696_1, complete sequence	CP050413.1
ABUW_4007	gb|CP050909.1|	98.473	393	6	0	1	393	4889	5281	0.0	693	393	71194	100	100	Acinetobacter baumannii strain DT-Ab022 plasmid unnamed2, complete sequence	CP050909.1
ABUW_4007	gb|CP050912.1|	98.473	393	6	0	1	393	4889	5281	0.0	693	393	71194	100	100	Acinetobacter baumannii strain DT-Ab020 plasmid unnamed1, complete sequence	CP050912.1
ABUW_4007	gb|CP050915.1|	99.746	393	1	0	1	393	4889	5281	0.0	721	393	92021	100	100	Acinetobacter baumannii strain DT-Ab007 plasmid unnamed1, complete sequence	CP050915.1
ABUW_4007	gb|CP050917.1|	98.473	393	6	0	1	393	4889	5281	0.0	693	393	71194	100	100	Acinetobacter baumannii strain DT-Ab003 plasmid unnamed1, complete sequence	CP050917.1
ABUW_4007	gb|CP061516.1|	100.0	393	0	0	1	393	20033	20425	0.0	726	393	83626	100	100	Acinetobacter baumannii strain CFSAN093710 plasmid pCFSAN093710_2, complete sequence	CP061516.1
ABUW_4007	gb|CP062921.1|	98.473	393	6	0	1	393	4889	5281	0.0	693	393	72831	100	100	Acinetobacter baumannii strain Res13-Abat-PEA21-P4-01-A plasmid unnamed1836, complete sequence	CP062921.1
ABUW_4007	gb|CP066230.1|	98.473	393	6	0	1	393	70745	71137	0.0	693	393	73339	100	100	Acinetobacter baumannii strain G20AB011 plasmid pG20AB011-1, complete sequence	CP066230.1
ABUW_4007	gb|CP066233.1|	98.473	393	6	0	1	393	55048	55440	0.0	693	393	73360	100	100	Acinetobacter baumannii strain G20AB010 plasmid pG20AB010-1, complete sequence	CP066233.1
ABUW_4007	gb|CP066236.1|	98.473	393	6	0	1	393	48442	48050	0.0	693	393	73361	100	100	Acinetobacter baumannii strain G20AB009 plasmid pG20AB009-1, complete sequence	CP066236.1
ABUW_4007	gb|CP066238.1|	98.473	393	6	0	1	393	25677	26069	0.0	693	393	73361	100	100	Acinetobacter baumannii strain G20AB007 plasmid pG20AB007-1, complete sequence	CP066238.1
ABUW_4007	gb|CP069841.1|	98.219	393	7	0	1	393	20856	20464	0.0	688	393	76933	100	100	Acinetobacter baumannii strain FDAARGOS_1360 plasmid unnamed1, complete sequence	CP069841.1
ABUW_4007	gb|CP072124.1|	100.0	393	0	0	1	393	4889	5281	0.0	726	393	87529	100	100	Acinetobacter baumannii strain KSK1 plasmid p2KSK1, complete sequence	CP072124.1
ABUW_4007	gb|CP072272.1|	100.0	393	0	0	1	393	46618	47010	0.0	726	393	68224	100	100	Acinetobacter baumannii strain KSK6 plasmid p2KSK6, complete sequence	CP072272.1
ABUW_4007	gb|CP072277.1|	100.0	393	0	0	1	393	46618	47010	0.0	726	393	68225	100	100	Acinetobacter baumannii strain KSK7 plasmid p2KSK7, complete sequence	CP072277.1
ABUW_4007	gb|CP072282.1|	100.0	393	0	0	1	393	4889	5281	0.0	726	393	87529	100	100	Acinetobacter baumannii strain KSK10 plasmid p2KSK10, complete sequence	CP072282.1
ABUW_4007	gb|CP072287.1|	100.0	393	0	0	1	393	4889	5281	0.0	726	393	87529	100	100	Acinetobacter baumannii strain KSK11 plasmid p2KSK11, complete sequence	CP072287.1
ABUW_4007	gb|CP072292.1|	100.0	393	0	0	1	393	46618	47010	0.0	726	393	68225	100	100	Acinetobacter baumannii strain KSK18 plasmid p2KSK18, complete sequence	CP072292.1
ABUW_4007	gb|CP072297.1|	100.0	393	0	0	1	393	4889	5281	0.0	726	393	87529	100	100	Acinetobacter baumannii strain KSK19 plasmid p2KSK19, complete sequence	CP072297.1
ABUW_4007	gb|CP072302.1|	100.0	393	0	0	1	393	21829	21437	0.0	726	393	68309	100	100	Acinetobacter baumannii strain KSK20 plasmid p2KSK20, complete sequence	CP072302.1
ABUW_4007	gb|CP072400.1|	100.0	393	0	0	1	393	4889	5281	0.0	726	393	87529	100	100	Acinetobacter baumannii strain KSK2 plasmid p2KSK2, complete sequence	CP072400.1
ABUW_4007	gb|CP076802.1|	99.746	393	1	0	1	393	4889	5281	0.0	721	393	88371	100	100	Acinetobacter baumannii strain UC25604 plasmid p1UC25604, complete sequence	CP076802.1
ABUW_4007	gb|CP076805.1|	99.746	393	1	0	1	393	4889	5281	0.0	721	393	105056	100	100	Acinetobacter baumannii strain UC24371 plasmid p1UC24371, complete sequence	CP076805.1
ABUW_4007	gb|CP076818.1|	99.746	393	1	0	1	393	4889	5281	0.0	721	393	99399	100	100	Acinetobacter baumannii strain UC24137 plasmid p1UC24137, complete sequence	CP076818.1
ABUW_4007	gb|CP077833.1|	98.219	393	7	0	1	393	4889	5281	0.0	688	393	84262	100	100	Acinetobacter baumannii strain DETAB-P43 plasmid pDETAB7d, complete sequence	CP077833.1
ABUW_4007	gb|CP077836.1|	98.219	393	7	0	1	393	4889	5281	0.0	688	393	73444	100	100	Acinetobacter baumannii strain DETAB-P65 plasmid pDETAB7b, complete sequence	CP077836.1
ABUW_4007	gb|CP077838.1|	98.219	393	7	0	1	393	4889	5281	0.0	688	393	72258	100	100	Acinetobacter baumannii strain DETAB-E159 plasmid pDETAB7a, complete sequence	CP077838.1
ABUW_4007	gb|CP077841.1|	99.746	393	1	0	1	393	4889	5281	0.0	721	393	70789	100	100	Acinetobacter baumannii strain DETAB-P90 plasmid pDETAB16, complete sequence	CP077841.1
ABUW_4007	gb|CP077847.1|	98.473	393	6	0	1	393	4889	5281	0.0	693	393	70426	100	100	Acinetobacter baumannii strain DETAB-P24 plasmid pDETAB8, complete sequence	CP077847.1
ABUW_4007	gb|CP082219.1|	98.473	393	6	0	1	393	62982	63374	0.0	693	393	78023	100	100	Acinetobacter baumannii strain 2018BJAB2 plasmid p2018BJAB2, complete sequence	CP082219.1
ABUW_4007	gb|CP082220.1|	98.473	393	6	0	1	393	63854	64246	0.0	693	393	78024	100	100	Acinetobacter baumannii strain 2018BJAB1 plasmid p2018BJAB1, complete sequence	CP082220.1
ABUW_4007	gb|CP082221.1|	98.473	393	6	0	1	393	63853	64245	0.0	693	393	78022	100	100	Acinetobacter baumannii strain 2018TJAB1 plasmid p2018TJAB1, complete sequence	CP082221.1
ABUW_4007	gb|CP082226.1|	98.219	393	6	1	1	393	63812	64203	0.0	686	393	77943	100	100	Acinetobacter baumannii strain 2016BJAB1 plasmid p2016BJAB1, complete sequence	CP082226.1
ABUW_4007	gb|CP082228.1|	98.473	393	6	0	1	393	63918	64310	0.0	693	393	78030	100	100	Acinetobacter baumannii strain 2018HLJAB2 plasmid p2018HLJAB2, complete sequence	CP082228.1
ABUW_4007	gb|CP082895.1|	98.473	393	6	0	1	393	63842	64234	0.0	693	393	78023	100	100	Acinetobacter baumannii strain 2018HBAB1 plasmid p2018HBAB1-2, complete sequence	CP082895.1
ABUW_4007	gb|CP084723.1|	99.746	393	1	0	1	393	4889	5281	0.0	721	393	69524	100	100	Acinetobacter baumannii strain HKU7 plasmid pHKU7b, complete sequence	CP084723.1
ABUW_4007	gb|CP084726.1|	99.746	393	1	0	1	393	4889	5281	0.0	721	393	69524	100	100	Acinetobacter baumannii strain HKU6 plasmid pHKU6b, complete sequence	CP084726.1
ABUW_4007	gb|CP084729.1|	99.746	393	1	0	1	393	4889	5281	0.0	721	393	69524	100	100	Acinetobacter baumannii strain HKU5 plasmid pHKU5b, complete sequence	CP084729.1
ABUW_4007	gb|CP084732.1|	99.746	393	1	0	1	393	4889	5281	0.0	721	393	69524	100	100	Acinetobacter baumannii strain HKU4 plasmid pHKU4b, complete sequence	CP084732.1
ABUW_4007	gb|CP084735.1|	99.746	393	1	0	1	393	4889	5281	0.0	721	393	69524	100	100	Acinetobacter baumannii strain HKU3 plasmid pHKU3b, complete sequence	CP084735.1
ABUW_4007	gb|CP091595.1|	100.0	393	0	0	1	393	16560	16168	0.0	726	393	73145	100	100	Acinetobacter baumannii strain Nord4-2 plasmid pR32_2, complete sequence	CP091595.1
ABUW_4007	gb|CP094285.1|	98.473	393	6	0	1	393	61915	62307	0.0	693	393	71194	100	100	Acinetobacter baumannii strain NY5301 plasmid pNY5301-2, complete sequence	CP094285.1
ABUW_4007	gb|CP096689.1|	98.473	393	6	0	1	393	63853	64245	0.0	693	393	73209	100	100	Acinetobacter baumannii strain 5840 plasmid p5840, complete sequence	CP096689.1
ABUW_4007	gb|CP096691.1|	98.473	393	6	0	1	393	62000	62392	0.0	693	393	71277	100	100	Acinetobacter baumannii strain 5839 plasmid p5839, complete sequence	CP096691.1
ABUW_4007	gb|CP096706.1|	98.473	393	6	0	1	393	10249	9857	0.0	693	393	71277	100	100	Acinetobacter baumannii strain 5761 plasmid p5761, complete sequence	CP096706.1
ABUW_4007	gb|CP096719.1|	99.746	393	1	0	1	393	61951	62343	0.0	721	393	70793	100	100	Acinetobacter baumannii strain 5741 plasmid p5741_2, complete sequence	CP096719.1
ABUW_4007	gb|CP096739.1|	98.473	393	6	0	1	393	63820	64212	0.0	693	393	73209	100	100	Acinetobacter baumannii strain 5679 plasmid p5679, complete sequence	CP096739.1
ABUW_4007	gb|CP096744.1|	98.473	393	6	0	1	393	61951	62343	0.0	693	393	71278	100	100	Acinetobacter baumannii strain 5671 plasmid p5671_2, complete sequence	CP096744.1
ABUW_4007	gb|CP096754.1|	98.728	393	5	0	1	393	61511	61903	0.0	699	393	71044	100	100	Acinetobacter baumannii strain 5664 plasmid p5664, complete sequence	CP096754.1
ABUW_4007	gb|CP096756.1|	98.728	393	5	0	1	393	61485	61877	0.0	699	393	71044	100	100	Acinetobacter baumannii strain 5663 plasmid p5663, complete sequence	CP096756.1
ABUW_4007	gb|CP096763.1|	98.219	393	7	0	1	393	5154	5546	0.0	688	393	72248	100	100	Acinetobacter baumannii strain 5651 plasmid p5651, complete sequence	CP096763.1
ABUW_4007	gb|CP099785.1|	98.473	393	6	0	1	393	51569	51961	0.0	693	393	75310	100	100	Acinetobacter baumannii strain NCCP 15989 plasmid unnamed, complete sequence	CP099785.1
ABUW_4007	gb|CP099787.1|	98.473	393	6	0	1	393	28780	28388	0.0	693	393	72095	100	100	Acinetobacter baumannii strain NCCP 15992 plasmid unnamed, complete sequence	CP099787.1
ABUW_4007	gb|CP099791.1|	99.746	393	1	0	1	393	44040	44432	0.0	721	393	73034	100	100	Acinetobacter baumannii strain NCCP 15996 plasmid unnamed1, complete sequence	CP099791.1
ABUW_4007	gb|CP100306.1|	98.473	393	6	0	1	393	21106	21498	0.0	693	393	74294	100	100	Acinetobacter baumannii strain KBN10P05679 plasmid unnamed1, complete sequence	CP100306.1
ABUW_4007	emb|HG977523.1|	100.0	393	0	0	1	393	5080	5472	0.0	726	393	63720	100	100	Acinetobacter baumannii plasmid pCS01A, complete sequence	HG977523.1
ABUW_4007	emb|HG977527.1|	100.0	393	0	0	1	393	5080	5472	0.0	726	393	63795	100	100	Acinetobacter baumannii plasmid pCR17A, complete sequence	HG977527.1
ABUW_4007	gb|JAHPZP010000021.1|	99.746	393	1	0	1	393	5666	5274	0.0	721	393	70873	100	100	Acinetobacter baumannii plasmid pAci46a, whole genome shotgun sequence	JAHPZP010000021.1
ABUW_4007	gb|KF669606.1|	100.0	393	0	0	1	393	4890	5282	0.0	726	393	70100	100	100	Acinetobacter baumannii strain G7 plasmid pAb-G7-2 transposon TnaphA6, complete sequence	KF669606.1
ABUW_4007	gb|KF889012.1|	99.746	393	1	0	1	393	63364	63756	0.0	721	393	65890	100	100	Acinetobacter baumannii TYTH-1 plasmid pAB_CC, complete sequence	KF889012.1
ABUW_4007	gb|KM051846.1|	100.0	393	0	0	1	393	4889	5281	0.0	726	393	70102	100	100	Acinetobacter baumannii strain D72 plasmid pD72-2, complete sequence	KM051846.1
ABUW_4007	gb|KR535992.1|	100.0	393	0	0	1	393	4889	5281	0.0	726	393	70098	100	100	Acinetobacter baumannii strain A105 plasmid pA105-1, complete sequence	KR535992.1
ABUW_4007	gb|KU549175.1|	100.0	393	0	0	1	393	4890	5282	0.0	726	393	103871	100	100	Acinetobacter baumannii strain C13 plasmid pC13-2, complete sequence	KU549175.1
ABUW_4007	gb|KX230794.1|	100.0	393	0	0	1	393	4889	5281	0.0	726	393	67025	100	100	Acinetobacter baumannii strain MAL plasmid pMAL-2, complete sequence	KX230794.1
ABUW_4007	gb|KY022424.1|	100.0	393	0	0	1	393	33173	33565	0.0	726	393	82667	100	100	Acinetobacter baumannii strain Ab8098 plasmid pAb8098, complete sequence	KY022424.1
ABUW_4007	emb|LT984690.1|	100.0	393	0	0	1	393	4890	5282	0.0	726	393	79598	100	100	Acinetobacter baumannii isolate K50 genome assembly, plasmid: I	LT984690.1
ABUW_4007	gb|MG954377.1|	98.728	393	5	0	1	393	4889	5281	0.0	699	393	123432	100	100	Acinetobacter baumannii strain SGH9601 plasmid pS21-2, complete sequence	MG954377.1
ABUW_4007	gb|MG954379.1|	99.746	393	1	0	1	393	4889	5281	0.0	721	393	70833	100	100	Acinetobacter baumannii strain SGH0905 plasmid pS32-2, complete sequence	MG954379.1
ABUW_4007	gb|MK243454.1|	100.0	393	0	0	1	393	4889	5281	0.0	726	393	66886	100	100	Acinetobacter baumannii strain 09A16CRGN0014 plasmid pCRA914-67, complete sequence	MK243454.1
ABUW_4007	gb|MK386681.1|	98.473	393	6	0	1	393	4889	5281	0.0	693	393	74241	100	100	Acinetobacter baumannii strain ABAY09008 plasmid pABAY09008_1B, complete sequence	MK386681.1
ABUW_4007	gb|MK531538.1|	98.473	393	6	0	1	393	4889	5281	0.0	693	393	67441	100	100	Acinetobacter baumannii strain MC23 plasmid pMC23.1, complete sequence	MK531538.1
ABUW_4094	gb|AEOY01000095.1|	100.0	336	0	0	1	336	37960	37625	9.38e-178	621	336	63320	100	100	Acinetobacter baumannii 3990 plasmid p1ABST2, whole genome shotgun sequence	AEOY01000095.1
ABUW_4094	gb|AFDB02000004.1|	99.702	336	1	0	1	336	19515	19180	4.36e-176	616	336	67012	100	100	Acinetobacter baumannii Naval-81 plasmid pNaval81-67, complete sequence, whole genome shotgun sequence	AFDB02000004.1
ABUW_4094	gb|AFDL01000006.1|	99.702	336	1	0	1	336	53924	54259	4.36e-176	616	336	69518	100	100	Acinetobacter baumannii OIFC143 plasmid pOIFC143-70, whole genome shotgun sequence	AFDL01000006.1
ABUW_4094	gb|ALII01000020.1|	99.702	336	1	0	1	336	37395	37730	4.36e-176	616	336	67025	100	100	Acinetobacter baumannii IS-123 plasmid pIS123-67, complete sequence, whole genome shotgun sequence	ALII01000020.1
ABUW_4094	dbj|AP023078.1|	100.0	336	0	0	1	336	34215	33880	9.38e-178	621	336	73028	100	100	Acinetobacter baumannii OCU_Ac16a plasmid pOCU_Ac16a_1 DNA, complete sequence	AP023078.1
ABUW_4094	gb|AYOH01000010.2|	100.0	336	0	0	1	336	39190	38855	9.38e-178	621	336	74089	100	100	Acinetobacter baumannii UH9907 plasmid pABUH1-74, whole genome shotgun sequence	AYOH01000010.2
ABUW_4094	gb|CM009084.2|	99.702	336	1	0	1	336	14975	14640	4.36e-176	616	336	62339	100	100	Acinetobacter baumannii strain ZQ9 plasmid p2ZQ9, complete sequence, whole genome shotgun sequence	CM009084.2
ABUW_4094	gb|CM009650.1|	99.702	336	1	0	1	336	52363	52698	4.36e-176	616	336	68115	100	100	Acinetobacter baumannii strain ZQ3 plasmid p4ZQ3, complete sequence, whole genome shotgun sequence	CM009650.1
ABUW_4094	gb|CP000865.1|	100.0	336	0	0	1	336	39005	38670	9.38e-178	621	336	64366	100	100	Acinetobacter baumannii ACICU plasmid pACICU2, complete sequence	CP000865.1
ABUW_4094	gb|CP001922.1|	100.0	336	0	0	1	336	22032	21697	9.38e-178	621	336	74451	100	100	Acinetobacter baumannii 1656-2 plasmid ABKp1, complete sequence	CP001922.1
ABUW_4094	gb|CP002524.1|	100.0	336	0	0	1	336	4761	4426	9.38e-178	621	336	70894	100	100	Acinetobacter baumannii TCDC-AB0715 plasmid p2ABTCDC0715, complete sequence	CP002524.1
ABUW_4094	gb|CP007580.1|	100.0	336	0	0	1	336	19132	18797	9.38e-178	621	336	71433	100	100	Acinetobacter baumannii AC30 plasmid pAC30c, complete sequence	CP007580.1
ABUW_4094	gb|CP008707.1|	100.0	336	0	0	1	336	58056	57721	9.38e-178	621	336	83610	100	100	Acinetobacter baumannii strain AB5075-UW plasmid p1AB5075, complete sequence	CP008707.1
ABUW_4094	gb|CP008851.1|	100.0	336	0	0	1	336	52416	52751	9.38e-178	621	336	74749	100	100	Acinetobacter baumannii strain AC29 plasmid pAC29b, complete sequence	CP008851.1
ABUW_4094	gb|CP012008.1|	100.0	336	0	0	1	336	34750	35085	9.38e-178	621	336	87569	100	100	Acinetobacter baumannii Ab04-mff plasmid pAB04-2, complete sequence	CP012008.1
ABUW_4094	gb|CP014216.1|	100.0	336	0	0	1	336	28468	28133	9.38e-178	621	336	74241	100	100	Acinetobacter baumannii strain YU-R612 plasmid unnamed1, complete sequence	CP014216.1
ABUW_4094	gb|CP014292.1|	100.0	336	0	0	1	336	34005	34340	9.38e-178	621	336	84967	100	100	Acinetobacter baumannii strain AB34299 plasmid unnamed1, complete sequence	CP014292.1
ABUW_4094	gb|CP015366.1|	100.0	336	0	0	1	336	76118	76453	9.38e-178	621	336	80546	100	100	Acinetobacter baumannii strain 3207 plasmid pAba3207b, complete sequence	CP015366.1
ABUW_4094	gb|CP016297.1|	100.0	336	0	0	1	336	15163	14828	9.38e-178	621	336	74090	100	100	Acinetobacter baumannii strain CMC-CR-MDR-Ab4 plasmid pCMCVTAb2-Ab4, complete sequence	CP016297.1
ABUW_4094	gb|CP016302.1|	100.0	336	0	0	1	336	12598	12933	9.38e-178	621	336	73188	100	100	Acinetobacter baumannii strain CMC-CR-MDR-Ab66 plasmid pCMCVTAb2-Ab66, complete sequence	CP016302.1
ABUW_4094	gb|CP017645.1|	100.0	336	0	0	1	336	25980	26315	9.38e-178	621	336	81227	100	100	Acinetobacter baumannii strain KAB02 plasmid, partial sequence	CP017645.1
ABUW_4094	gb|CP017647.1|	100.0	336	0	0	1	336	52767	53102	9.38e-178	621	336	73891	100	100	Acinetobacter baumannii strain KAB03 plasmid, complete sequence	CP017647.1
ABUW_4094	gb|CP017649.1|	100.0	336	0	0	1	336	112721	112386	9.38e-178	621	336	121485	100	100	Acinetobacter baumannii strain KAB04 plasmid, complete sequence	CP017649.1
ABUW_4094	gb|CP017651.1|	100.0	336	0	0	1	336	19569	19234	9.38e-178	621	336	70884	100	100	Acinetobacter baumannii strain KAB05 plasmid, complete sequence	CP017651.1
ABUW_4094	gb|CP017653.1|	100.0	336	0	0	1	336	39954	39619	9.38e-178	621	336	70884	100	100	Acinetobacter baumannii strain KAB06 plasmid, complete sequence	CP017653.1
ABUW_4094	gb|CP017655.1|	100.0	336	0	0	1	336	774	439	9.38e-178	621	336	72073	100	100	Acinetobacter baumannii strain KAB07 plasmid pKAB07, complete genome	CP017655.1
ABUW_4094	gb|CP017657.1|	100.0	336	0	0	1	336	8264	7929	9.38e-178	621	336	101406	100	100	Acinetobacter baumannii strain KAB08 plasmid, complete sequence	CP017657.1
ABUW_4094	gb|CP019115.1|	100.0	336	0	0	1	336	18351	18016	9.38e-178	621	336	75390	100	100	Acinetobacter baumannii strain MDR-CQ plasmid pMDR-CQ, complete sequence	CP019115.1
ABUW_4094	gb|CP020573.1|	100.0	336	0	0	1	336	11475	11810	9.38e-178	621	336	74241	100	100	Acinetobacter baumannii strain 15A5 plasmid p15A5_1, complete sequence	CP020573.1
ABUW_4094	gb|CP020577.1|	100.0	336	0	0	1	336	11857	12192	9.38e-178	621	336	73264	100	100	Acinetobacter baumannii strain SSA12 plasmid pSSA12_1, complete sequence	CP020577.1
ABUW_4094	gb|CP020580.1|	100.0	336	0	0	1	336	12458	12793	9.38e-178	621	336	90973	100	100	Acinetobacter baumannii strain SSMA17 plasmid pSSMA17_1, complete sequence	CP020580.1
ABUW_4094	gb|CP020582.1|	100.0	336	0	0	1	336	64280	64615	9.38e-178	621	336	90972	100	100	Acinetobacter baumannii strain JBA13 plasmid pJBA13_1, complete sequence	CP020582.1
ABUW_4094	gb|CP020589.1|	100.0	336	0	0	1	336	66316	65981	9.38e-178	621	336	72076	100	100	Acinetobacter baumannii strain 15A34 plasmid p15A34_1, complete sequence	CP020589.1
ABUW_4094	gb|CP020593.1|	100.0	336	0	0	1	336	40413	40078	9.38e-178	621	336	74241	100	100	Acinetobacter baumannii strain USA2 plasmid pUSA2_1, complete sequence	CP020593.1
ABUW_4094	gb|CP020594.1|	100.0	336	0	0	1	336	2748	2413	9.38e-178	621	336	98301	100	100	Acinetobacter baumannii strain USA15 plasmid pUSA15_1, complete sequence	CP020594.1
ABUW_4094	gb|CP021322.1|	100.0	336	0	0	1	336	9027	8692	9.38e-178	621	336	64557	100	100	Acinetobacter baumannii strain XH731 plasmid pXH731, complete sequence	CP021322.1
ABUW_4094	gb|CP021787.1|	100.0	336	0	0	1	336	60787	60452	9.38e-178	621	336	86334	100	100	Acinetobacter baumannii strain A85 plasmid pA85-3, complete sequence	CP021787.1
ABUW_4094	gb|CP023028.1|	100.0	336	0	0	1	336	63434	63099	9.38e-178	621	336	110728	100	100	Acinetobacter baumannii strain 10042 plasmid pAba10042b, complete sequence	CP023028.1
ABUW_4094	gb|CP023030.1|	100.0	336	0	0	1	336	64985	64650	9.38e-178	621	336	95206	100	100	Acinetobacter baumannii strain 9102 plasmid pAba9102a, complete sequence	CP023030.1
ABUW_4094	gb|CP023033.1|	100.0	336	0	0	1	336	76118	76453	9.38e-178	621	336	80546	100	100	Acinetobacter baumannii strain 7847 plasmid pAba7847b, complete sequence	CP023033.1
