qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovs	qcovhsp	stitle	accession
AKA33577.1	gb|CP077833.1|	98.413	126	2	0	1	126	4373	4750	1.1800000000000002e-79	254.0	126	84262	100	100	Acinetobacter baumannii strain DETAB-P43 plasmid pDETAB7d, complete sequence	CP077833.1
AKA33577.1	gb|CP077836.1|	98.413	126	2	0	1	126	4373	4750	1.1800000000000002e-79	254.0	126	73444	100	100	Acinetobacter baumannii strain DETAB-P65 plasmid pDETAB7b, complete sequence	CP077836.1
AKA33577.1	gb|CP077838.1|	98.413	126	2	0	1	126	4373	4750	1.1800000000000002e-79	254.0	126	72258	100	100	Acinetobacter baumannii strain DETAB-E159 plasmid pDETAB7a, complete sequence	CP077838.1
AKA33577.1	gb|CP077841.1|	99.206	126	1	0	1	126	4373	4750	2.23e-80	256.0	126	70789	100	100	Acinetobacter baumannii strain DETAB-P90 plasmid pDETAB16, complete sequence	CP077841.1
AKA33577.1	gb|CP077847.1|	98.413	126	2	0	1	126	4373	4750	1.1800000000000002e-79	254.0	126	70426	100	100	Acinetobacter baumannii strain DETAB-P24 plasmid pDETAB8, complete sequence	CP077847.1
AKA33577.1	gb|CP082219.1|	98.413	126	2	0	1	126	62466	62843	1.1800000000000002e-79	254.0	126	78023	100	100	Acinetobacter baumannii strain 2018BJAB2 plasmid p2018BJAB2, complete sequence	CP082219.1
AKA33577.1	gb|CP082220.1|	98.413	126	2	0	1	126	63338	63715	1.1800000000000002e-79	254.0	126	78024	100	100	Acinetobacter baumannii strain 2018BJAB1 plasmid p2018BJAB1, complete sequence	CP082220.1
AKA33577.1	gb|CP082221.1|	98.413	126	2	0	1	126	63337	63714	1.1800000000000002e-79	254.0	126	78022	100	100	Acinetobacter baumannii strain 2018TJAB1 plasmid p2018TJAB1, complete sequence	CP082221.1
AKA33577.1	gb|CP082222.1|	51.24	121	59	0	1	121	66546	66908	1.2599999999999999e-34	126.0	126	77531	96	96	Acinetobacter baumannii strain 2014TJAB1 plasmid p2014TJAB1, complete sequence	CP082222.1
AKA33577.1	gb|CP082225.1|	51.24	121	59	0	1	121	66560	66922	1.2599999999999999e-34	126.0	126	77530	96	96	Acinetobacter baumannii strain 2014BJAB1 plasmid p2014BJAB1, complete sequence	CP082225.1
AKA33577.1	gb|CP082226.1|	98.413	126	2	0	1	126	63297	63674	1.1800000000000002e-79	254.0	126	77943	100	100	Acinetobacter baumannii strain 2016BJAB1 plasmid p2016BJAB1, complete sequence	CP082226.1
AKA33577.1	gb|CP082228.1|	98.413	126	2	0	1	126	63402	63779	1.1800000000000002e-79	254.0	126	78030	100	100	Acinetobacter baumannii strain 2018HLJAB2 plasmid p2018HLJAB2, complete sequence	CP082228.1
AKA33577.1	gb|CP082889.1|	51.24	121	59	0	1	121	66554	66916	1.2599999999999999e-34	126.0	126	77537	96	96	Acinetobacter baumannii strain 2014LNAB1 plasmid p2014LNAB1-2, complete sequence	CP082889.1
AKA33577.1	gb|CP082892.1|	51.24	121	59	0	1	121	66550	66912	1.2599999999999999e-34	126.0	126	77530	96	96	Acinetobacter baumannii strain 2016LNAB1 plasmid p2016LNAB1-2, complete sequence	CP082892.1
AKA33577.1	gb|CP082895.1|	98.413	126	2	0	1	126	63326	63703	1.1800000000000002e-79	254.0	126	78023	100	100	Acinetobacter baumannii strain 2018HBAB1 plasmid p2018HBAB1-2, complete sequence	CP082895.1
AKA33577.1	gb|CP084723.1|	98.413	126	2	0	1	126	4373	4750	1.1800000000000002e-79	254.0	126	69524	100	100	Acinetobacter baumannii strain HKU7 plasmid pHKU7b, complete sequence	CP084723.1
AKA33577.1	gb|CP084726.1|	98.413	126	2	0	1	126	4373	4750	1.1800000000000002e-79	254.0	126	69524	100	100	Acinetobacter baumannii strain HKU6 plasmid pHKU6b, complete sequence	CP084726.1
AKA33577.1	gb|CP084729.1|	98.413	126	2	0	1	126	4373	4750	1.1800000000000002e-79	254.0	126	69524	100	100	Acinetobacter baumannii strain HKU5 plasmid pHKU5b, complete sequence	CP084729.1
AKA33577.1	gb|CP084732.1|	98.413	126	2	0	1	126	4373	4750	1.1800000000000002e-79	254.0	126	69524	100	100	Acinetobacter baumannii strain HKU4 plasmid pHKU4b, complete sequence	CP084732.1
AKA33577.1	gb|CP084735.1|	98.413	126	2	0	1	126	4373	4750	1.1800000000000002e-79	254.0	126	69524	100	100	Acinetobacter baumannii strain HKU3 plasmid pHKU3b, complete sequence	CP084735.1
AKA33577.1	gb|CP091595.1|	99.206	126	1	0	1	126	17076	16699	2.23e-80	256.0	126	73145	100	100	Acinetobacter baumannii strain Nord4-2 plasmid pR32_2, complete sequence	CP091595.1
AKA33577.1	gb|CP094285.1|	98.413	126	2	0	1	126	61399	61776	1.1800000000000002e-79	254.0	126	71194	100	100	Acinetobacter baumannii strain NY5301 plasmid pNY5301-2, complete sequence	CP094285.1
AKA33577.1	gb|CP096689.1|	98.413	126	2	0	1	126	63337	63714	1.1800000000000002e-79	254.0	126	73209	100	100	Acinetobacter baumannii strain 5840 plasmid p5840, complete sequence	CP096689.1
AKA33577.1	gb|CP096691.1|	98.413	126	2	0	1	126	61484	61861	1.1800000000000002e-79	254.0	126	71277	100	100	Acinetobacter baumannii strain 5839 plasmid p5839, complete sequence	CP096691.1
AKA33577.1	gb|CP096695.1|	51.24	121	59	0	1	121	66545	66907	1.2599999999999999e-34	126.0	126	78842	96	96	Acinetobacter baumannii strain 5773 plasmid p5773_2, complete sequence	CP096695.1
AKA33577.1	gb|CP096703.1|	51.24	121	59	0	1	121	59302	59664	1.2599999999999999e-34	126.0	126	70287	96	96	Acinetobacter baumannii strain 5767 plasmid p5767, complete sequence	CP096703.1
AKA33577.1	gb|CP096706.1|	98.413	126	2	0	1	126	10765	10388	1.1800000000000002e-79	254.0	126	71277	100	100	Acinetobacter baumannii strain 5761 plasmid p5761, complete sequence	CP096706.1
AKA33577.1	gb|CP096708.1|	51.24	121	59	0	1	121	66546	66908	1.2599999999999999e-34	126.0	126	77531	96	96	Acinetobacter baumannii strain 5760 plasmid p5760_1, complete sequence	CP096708.1
AKA33577.1	gb|CP096712.1|	51.24	121	59	0	1	121	66558	66920	1.2599999999999999e-34	126.0	126	77531	96	96	Acinetobacter baumannii strain 5759 plasmid p5759_2, complete sequence	CP096712.1
AKA33577.1	gb|CP096716.1|	51.24	121	59	0	1	121	66545	66907	1.2599999999999999e-34	126.0	126	77530	96	96	Acinetobacter baumannii strain 5745 plasmid p5745_2, complete sequence	CP096716.1
AKA33577.1	gb|CP096719.1|	99.206	126	1	0	1	126	61435	61812	2.23e-80	256.0	126	70793	100	100	Acinetobacter baumannii strain 5741 plasmid p5741_2, complete sequence	CP096719.1
AKA33577.1	gb|CP096725.1|	51.24	121	59	0	1	121	66549	66911	1.2599999999999999e-34	126.0	126	77534	96	96	Acinetobacter baumannii strain 5734 plasmid p5734_1, complete sequence	CP096725.1
AKA33577.1	gb|CP096730.1|	51.24	121	59	0	1	121	65694	66056	1.2599999999999999e-34	126.0	126	77542	96	96	Acinetobacter baumannii strain 5729 plasmid p5729, complete sequence	CP096730.1
AKA33577.1	gb|CP096733.1|	51.24	121	59	0	1	121	60487	60849	1.2599999999999999e-34	126.0	126	71479	96	96	Acinetobacter baumannii strain 5689 plasmid p5689_2, complete sequence	CP096733.1
AKA33577.1	gb|CP096736.1|	51.24	121	59	0	1	121	66540	66902	1.2599999999999999e-34	126.0	126	77540	96	96	Acinetobacter baumannii strain 5683 plasmid p5683_1, complete sequence	CP096736.1
AKA33577.1	gb|CP096739.1|	98.413	126	2	0	1	126	63304	63681	1.1800000000000002e-79	254.0	126	73209	100	100	Acinetobacter baumannii strain 5679 plasmid p5679, complete sequence	CP096739.1
AKA33577.1	gb|CP096744.1|	98.413	126	2	0	1	126	61435	61812	1.1800000000000002e-79	254.0	126	71278	100	100	Acinetobacter baumannii strain 5671 plasmid p5671_2, complete sequence	CP096744.1
AKA33577.1	gb|CP096751.1|	51.24	121	59	0	1	121	66532	66894	1.2599999999999999e-34	126.0	126	77530	96	96	Acinetobacter baumannii strain 5666 plasmid p5666_2, complete sequence	CP096751.1
AKA33577.1	gb|CP096754.1|	98.413	126	2	0	1	126	60995	61372	1.1800000000000002e-79	254.0	126	71044	100	100	Acinetobacter baumannii strain 5664 plasmid p5664, complete sequence	CP096754.1
AKA33577.1	gb|CP096756.1|	98.413	126	2	0	1	126	60969	61346	1.1800000000000002e-79	254.0	126	71044	100	100	Acinetobacter baumannii strain 5663 plasmid p5663, complete sequence	CP096756.1
AKA33577.1	gb|CP096763.1|	98.413	126	2	0	1	126	4638	5015	1.1800000000000002e-79	254.0	126	72248	100	100	Acinetobacter baumannii strain 5651 plasmid p5651, complete sequence	CP096763.1
AKA33577.1	gb|CP096769.1|	51.24	121	59	0	1	121	1834	1472	1.2599999999999999e-34	126.0	126	77533	96	96	Acinetobacter baumannii strain 5388 plasmid p5388_1, complete sequence	CP096769.1
AKA33577.1	gb|CP099785.1|	98.413	126	2	0	1	126	51053	51430	1.1800000000000002e-79	254.0	126	75310	100	100	Acinetobacter baumannii strain NCCP 15989 plasmid unnamed, complete sequence	CP099785.1
AKA33577.1	gb|CP099787.1|	98.413	126	2	0	1	126	29296	28919	1.1800000000000002e-79	254.0	126	72095	100	100	Acinetobacter baumannii strain NCCP 15992 plasmid unnamed, complete sequence	CP099787.1
AKA33577.1	gb|CP099791.1|	99.206	126	1	0	1	126	43524	43901	2.23e-80	256.0	126	73034	100	100	Acinetobacter baumannii strain NCCP 15996 plasmid unnamed1, complete sequence	CP099791.1
AKA33577.1	gb|CP100306.1|	98.413	126	2	0	1	126	20590	20967	1.1800000000000002e-79	254.0	126	74294	100	100	Acinetobacter baumannii strain KBN10P05679 plasmid unnamed1, complete sequence	CP100306.1
AKA33577.1	emb|HG977523.1|	99.206	126	1	0	1	126	4564	4941	2.23e-80	256.0	126	63720	100	100	Acinetobacter baumannii plasmid pCS01A, complete sequence	HG977523.1
AKA33577.1	emb|HG977527.1|	99.206	126	1	0	1	126	4564	4941	2.23e-80	256.0	126	63795	100	100	Acinetobacter baumannii plasmid pCR17A, complete sequence	HG977527.1
AKA33577.1	gb|JAHPZP010000021.1|	99.206	126	1	0	1	126	6182	5805	2.23e-80	256.0	126	70873	100	100	Acinetobacter baumannii plasmid pAci46a, whole genome shotgun sequence	JAHPZP010000021.1
AKA33577.1	gb|KF669606.1|	100.0	126	0	0	1	126	4373	4750	2e-81	259.0	126	70100	100	100	Acinetobacter baumannii strain G7 plasmid pAb-G7-2 transposon TnaphA6, complete sequence	KF669606.1
AKA33577.1	gb|KF889012.1|	99.206	126	1	0	1	126	62848	63225	2.23e-80	256.0	126	65890	100	100	Acinetobacter baumannii TYTH-1 plasmid pAB_CC, complete sequence	KF889012.1
AKA33577.1	gb|KM051846.1|	99.206	126	1	0	1	126	4373	4750	2.23e-80	256.0	126	70102	100	100	Acinetobacter baumannii strain D72 plasmid pD72-2, complete sequence	KM051846.1
AKA33577.1	gb|KM922672.1|	51.24	121	59	0	1	121	18974	18612	1.2599999999999999e-34	126.0	126	77530	96	96	Acinetobacter baumannii strain A221 plasmid pAZJ221, complete sequence	KM922672.1
AKA33577.1	gb|KR535992.1|	99.206	126	1	0	1	126	4373	4750	2.23e-80	256.0	126	70098	100	100	Acinetobacter baumannii strain A105 plasmid pA105-1, complete sequence	KR535992.1
AKA33577.1	gb|KU549175.1|	100.0	126	0	0	1	126	4373	4750	2e-81	259.0	126	103871	100	100	Acinetobacter baumannii strain C13 plasmid pC13-2, complete sequence	KU549175.1
AKA33577.1	gb|KX230794.1|	99.206	126	1	0	1	126	4373	4750	2.23e-80	256.0	126	67025	100	100	Acinetobacter baumannii strain MAL plasmid pMAL-2, complete sequence	KX230794.1
AKA33577.1	gb|KY022424.1|	100.0	126	0	0	1	126	32656	33033	2e-81	259.0	126	82667	100	100	Acinetobacter baumannii strain Ab8098 plasmid pAb8098, complete sequence	KY022424.1
AKA33577.1	emb|LT984690.1|	100.0	126	0	0	1	126	4373	4750	2e-81	259.0	126	79598	100	100	Acinetobacter baumannii isolate K50 genome assembly, plasmid: I	LT984690.1
AKA33577.1	gb|MG954377.1|	98.413	126	2	0	1	126	4373	4750	1.1800000000000002e-79	254.0	126	123432	100	100	Acinetobacter baumannii strain SGH9601 plasmid pS21-2, complete sequence	MG954377.1
AKA33577.1	gb|MG954379.1|	98.413	126	2	0	1	126	4373	4750	1.1800000000000002e-79	254.0	126	70833	100	100	Acinetobacter baumannii strain SGH0905 plasmid pS32-2, complete sequence	MG954379.1
AKA33577.1	gb|MK243454.1|	99.206	126	1	0	1	126	4373	4750	2.23e-80	256.0	126	66886	100	100	Acinetobacter baumannii strain 09A16CRGN0014 plasmid pCRA914-67, complete sequence	MK243454.1
AKA33577.1	gb|MK386681.1|	98.413	126	2	0	1	126	4373	4750	1.1800000000000002e-79	254.0	126	74241	100	100	Acinetobacter baumannii strain ABAY09008 plasmid pABAY09008_1B, complete sequence	MK386681.1
AKA33577.1	gb|MK386682.1|	51.24	121	59	0	1	121	45768	46130	1.2599999999999999e-34	126.0	126	54627	96	96	Acinetobacter baumannii strain ABAY10001 plasmid pABAY10001_1C, complete sequence	MK386682.1
AKA33577.1	gb|MK531538.1|	98.413	126	2	0	1	126	4373	4750	1.1800000000000002e-79	254.0	126	67441	100	100	Acinetobacter baumannii strain MC23 plasmid pMC23.1, complete sequence	MK531538.1
AKA33578.1	gb|AEOY01000095.1|	100.0	130	0	0	1	130	5083	5472	4.95e-83	265.0	130	63320	100	100	Acinetobacter baumannii 3990 plasmid p1ABST2, whole genome shotgun sequence	AEOY01000095.1
AKA33578.1	gb|AFDB02000004.1|	100.0	130	0	0	1	130	49955	50344	4.96e-83	265.0	130	67012	100	100	Acinetobacter baumannii Naval-81 plasmid pNaval81-67, complete sequence, whole genome shotgun sequence	AFDB02000004.1
AKA33578.1	gb|AFDL01000006.1|	100.0	130	0	0	1	130	23481	23092	4.96e-83	265.0	130	69518	100	100	Acinetobacter baumannii OIFC143 plasmid pOIFC143-70, whole genome shotgun sequence	AFDL01000006.1
AKA33578.1	gb|ALII01000020.1|	100.0	130	0	0	1	130	6954	6565	4.96e-83	265.0	130	67025	100	100	Acinetobacter baumannii IS-123 plasmid pIS123-67, complete sequence, whole genome shotgun sequence	ALII01000020.1
AKA33578.1	dbj|AP023078.1|	98.462	130	2	0	1	130	65938	66327	6.209999999999999e-82	261.0	130	73028	100	100	Acinetobacter baumannii OCU_Ac16a plasmid pOCU_Ac16a_1 DNA, complete sequence	AP023078.1
AKA33578.1	gb|AYOH01000010.2|	100.0	130	0	0	1	130	69634	70023	4.96e-83	265.0	130	74089	100	100	Acinetobacter baumannii UH9907 plasmid pABUH1-74, whole genome shotgun sequence	AYOH01000010.2
AKA33578.1	gb|CM009084.2|	100.0	130	0	0	1	130	45418	45807	4.95e-83	265.0	130	62339	100	100	Acinetobacter baumannii strain ZQ9 plasmid p2ZQ9, complete sequence, whole genome shotgun sequence	CM009084.2
AKA33578.1	gb|CM009650.1|	100.0	130	0	0	1	130	21919	21530	4.96e-83	265.0	130	68115	100	100	Acinetobacter baumannii strain ZQ3 plasmid p4ZQ3, complete sequence, whole genome shotgun sequence	CM009650.1
AKA33578.1	gb|CP000865.1|	100.0	130	0	0	1	130	5082	5471	4.96e-83	265.0	130	64366	100	100	Acinetobacter baumannii ACICU plasmid pACICU2, complete sequence	CP000865.1
AKA33578.1	gb|CP001922.1|	98.462	130	2	0	1	130	55360	55749	6.209999999999999e-82	261.0	130	74451	100	100	Acinetobacter baumannii 1656-2 plasmid ABKp1, complete sequence	CP001922.1
AKA33578.1	gb|CP002524.1|	100.0	130	0	0	1	130	35197	35586	4.96e-83	265.0	130	70894	100	100	Acinetobacter baumannii TCDC-AB0715 plasmid p2ABTCDC0715, complete sequence	CP002524.1
AKA33578.1	gb|CP003501.1|	46.774	124	65	1	6	128	10499	10128	2.7199999999999998e-34	125.0	130	77528	95	95	Acinetobacter baumannii MDR-TJ plasmid pABTJ1, complete sequence	CP003501.1
AKA33578.1	gb|CP003887.1|	46.774	124	65	1	6	128	18471	18100	2.7199999999999998e-34	125.0	130	70170	95	95	Acinetobacter baumannii BJAB07104 plasmid p1BJAB07104, complete sequence	CP003887.1
AKA33578.1	gb|CP003888.1|	46.774	124	65	1	6	128	18471	18100	2.7199999999999998e-34	125.0	130	70167	95	95	Acinetobacter baumannii BJAB0868 plasmid p2BJAB0868, complete sequence	CP003888.1
AKA33578.1	gb|CP007580.1|	99.231	130	1	0	1	130	49568	49957	2.16e-82	263.0	130	71433	100	100	Acinetobacter baumannii AC30 plasmid pAC30c, complete sequence	CP007580.1
AKA33578.1	gb|CP008707.1|	100.0	130	0	0	1	130	4890	5279	4.96e-83	265.0	130	83610	100	100	Acinetobacter baumannii strain AB5075-UW plasmid p1AB5075, complete sequence	CP008707.1
AKA33578.1	gb|CP008851.1|	99.231	130	1	0	1	130	21980	21591	2.16e-82	263.0	130	74749	100	100	Acinetobacter baumannii strain AC29 plasmid pAC29b, complete sequence	CP008851.1
AKA33578.1	gb|CP012008.1|	98.462	130	2	0	1	130	2612	2223	6.209999999999999e-82	261.0	130	87569	100	100	Acinetobacter baumannii Ab04-mff plasmid pAB04-2, complete sequence	CP012008.1
AKA33578.1	gb|CP014216.1|	98.462	130	2	0	1	130	60607	60996	6.209999999999999e-82	261.0	130	74241	100	100	Acinetobacter baumannii strain YU-R612 plasmid unnamed1, complete sequence	CP014216.1
AKA33578.1	gb|CP014292.1|	100.0	130	0	0	1	130	73658	73269	4.96e-83	265.0	130	84967	100	100	Acinetobacter baumannii strain AB34299 plasmid unnamed1, complete sequence	CP014292.1
AKA33578.1	gb|CP015366.1|	100.0	130	0	0	1	130	45675	45286	4.96e-83	265.0	130	80546	100	100	Acinetobacter baumannii strain 3207 plasmid pAba3207b, complete sequence	CP015366.1
AKA33578.1	gb|CP016297.1|	100.0	130	0	0	1	130	45607	45996	4.96e-83	265.0	130	74090	100	100	Acinetobacter baumannii strain CMC-CR-MDR-Ab4 plasmid pCMCVTAb2-Ab4, complete sequence	CP016297.1
AKA33578.1	gb|CP016302.1|	100.0	130	0	0	1	130	44712	45101	4.96e-83	265.0	130	73188	100	100	Acinetobacter baumannii strain CMC-CR-MDR-Ab66 plasmid pCMCVTAb2-Ab66, complete sequence	CP016302.1
AKA33578.1	gb|CP017645.1|	98.462	130	2	0	1	130	65915	65526	6.209999999999999e-82	261.0	130	81227	100	100	Acinetobacter baumannii strain KAB02 plasmid, partial sequence	CP017645.1
AKA33578.1	gb|CP017647.1|	100.0	130	0	0	1	130	19598	19209	4.96e-83	265.0	130	73891	100	100	Acinetobacter baumannii strain KAB03 plasmid, complete sequence	CP017647.1
AKA33578.1	gb|CP017649.1|	100.0	130	0	0	1	130	40834	41223	4.96e-83	265.0	130	121485	100	100	Acinetobacter baumannii strain KAB04 plasmid, complete sequence	CP017649.1
AKA33578.1	gb|CP017651.1|	98.462	130	2	0	1	130	51706	52095	6.209999999999999e-82	261.0	130	70884	100	100	Acinetobacter baumannii strain KAB05 plasmid, complete sequence	CP017651.1
AKA33578.1	gb|CP017653.1|	98.462	130	2	0	1	130	1207	1596	6.209999999999999e-82	261.0	130	70884	100	100	Acinetobacter baumannii strain KAB06 plasmid, complete sequence	CP017653.1
AKA33578.1	gb|CP017655.1|	98.462	130	2	0	1	130	32913	33302	6.209999999999999e-82	261.0	130	72073	100	100	Acinetobacter baumannii strain KAB07 plasmid pKAB07, complete genome	CP017655.1
AKA33578.1	gb|CP017657.1|	98.462	130	2	0	1	130	39237	39626	6.22e-82	261.0	130	101406	100	100	Acinetobacter baumannii strain KAB08 plasmid, complete sequence	CP017657.1
AKA33578.1	gb|CP018144.1|	46.774	124	65	1	6	128	31117	31488	2.7199999999999998e-34	125.0	130	77513	95	95	Acinetobacter baumannii strain HRAB-85 plasmid, complete sequence	CP018144.1
AKA33578.1	gb|CP018422.1|	46.774	124	65	1	6	128	46407	46036	2.7199999999999998e-34	125.0	130	69069	95	95	Acinetobacter baumannii strain XDR-BJ83 plasmid pBJ83, complete genome	CP018422.1
AKA33578.1	gb|CP019115.1|	98.462	130	2	0	1	130	50490	50879	6.209999999999999e-82	261.0	130	75390	100	100	Acinetobacter baumannii strain MDR-CQ plasmid pMDR-CQ, complete sequence	CP019115.1
AKA33578.1	gb|CP020573.1|	98.462	130	2	0	1	130	53577	53188	6.209999999999999e-82	261.0	130	74241	100	100	Acinetobacter baumannii strain 15A5 plasmid p15A5_1, complete sequence	CP020573.1
AKA33578.1	gb|CP020577.1|	98.462	130	2	0	1	130	51793	51404	6.209999999999999e-82	261.0	130	73264	100	100	Acinetobacter baumannii strain SSA12 plasmid pSSA12_1, complete sequence	CP020577.1
AKA33578.1	gb|CP020580.1|	100.0	130	0	0	1	130	72994	72605	4.96e-83	265.0	130	90973	100	100	Acinetobacter baumannii strain SSMA17 plasmid pSSMA17_1, complete sequence	CP020580.1
AKA33578.1	gb|CP020582.1|	100.0	130	0	0	1	130	33844	33455	4.96e-83	265.0	130	90972	100	100	Acinetobacter baumannii strain JBA13 plasmid pJBA13_1, complete sequence	CP020582.1
AKA33578.1	gb|CP020589.1|	98.462	130	2	0	1	130	26379	26768	6.209999999999999e-82	261.0	130	72076	100	100	Acinetobacter baumannii strain 15A34 plasmid p15A34_1, complete sequence	CP020589.1
AKA33578.1	gb|CP020593.1|	98.462	130	2	0	1	130	72552	72941	6.209999999999999e-82	261.0	130	74241	100	100	Acinetobacter baumannii strain USA2 plasmid pUSA2_1, complete sequence	CP020593.1
AKA33578.1	gb|CP020594.1|	100.0	130	0	0	1	130	33192	33581	4.96e-83	265.0	130	98301	100	100	Acinetobacter baumannii strain USA15 plasmid pUSA15_1, complete sequence	CP020594.1
AKA33578.1	gb|CP021322.1|	97.692	130	3	0	1	130	41165	41554	7.78e-81	258.0	130	64557	100	100	Acinetobacter baumannii strain XH731 plasmid pXH731, complete sequence	CP021322.1
AKA33578.1	gb|CP021787.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	86334	100	100	Acinetobacter baumannii strain A85 plasmid pA85-3, complete sequence	CP021787.1
AKA33578.1	gb|CP023028.1|	100.0	130	0	0	1	130	13330	13719	4.96e-83	265.0	130	110728	100	100	Acinetobacter baumannii strain 10042 plasmid pAba10042b, complete sequence	CP023028.1
AKA33578.1	gb|CP023030.1|	100.0	130	0	0	1	130	16814	17203	4.96e-83	265.0	130	95206	100	100	Acinetobacter baumannii strain 9102 plasmid pAba9102a, complete sequence	CP023030.1
AKA33578.1	gb|CP023033.1|	100.0	130	0	0	1	130	45675	45286	4.96e-83	265.0	130	80546	100	100	Acinetobacter baumannii strain 7847 plasmid pAba7847b, complete sequence	CP023033.1
AKA33578.1	gb|CP024578.1|	97.692	130	3	0	1	130	4889	5278	4.27e-81	259.0	130	79335	100	100	Acinetobacter baumannii strain AbPK1 plasmid pAbPK1b, complete sequence	CP024578.1
AKA33578.1	gb|CP025267.1|	98.462	130	2	0	1	130	20309	20698	6.209999999999999e-82	261.0	130	74241	100	100	Acinetobacter baumannii isolate SMC_Paed_Ab_BL01 plasmid pSMC_AB_BL01_1, complete sequence	CP025267.1
AKA33578.1	gb|CP026706.1|	100.0	130	0	0	1	130	54947	54558	4.96e-83	265.0	130	72105	100	100	Acinetobacter baumannii strain AR_0056 plasmid tig00000059_pilon, complete sequence	CP026706.1
AKA33578.1	gb|CP026712.1|	100.0	130	0	0	1	130	25801	25412	4.96e-83	265.0	130	72990	100	100	Acinetobacter baumannii strain AR_0063 plasmid unitig_2_pilon, complete sequence	CP026712.1
AKA33578.1	gb|CP026946.1|	100.0	130	0	0	1	130	26729	27118	4.96e-83	265.0	130	72204	100	100	Acinetobacter baumannii strain S1 plasmid pAbS1_03	CP026946.1
AKA33578.1	gb|CP027243.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	70796	100	100	Acinetobacter baumannii strain WCHAB005078 plasmid p1_005078, complete sequence	CP027243.1
AKA33578.1	gb|CP029571.1|	100.0	130	0	0	1	130	5322	5711	4.96e-83	265.0	130	71234	100	100	Acinetobacter baumannii strain DA33098 plasmid pDA33098-71, complete sequence	CP029571.1
AKA33578.1	gb|CP030109.1|	100.0	130	0	0	1	130	48849	49238	4.96e-83	265.0	130	84678	100	100	Acinetobacter baumannii strain DA33382 plasmid pDA33382-85, complete sequence	CP030109.1
AKA33578.1	gb|CP031382.1|	100.0	130	0	0	1	130	4890	5279	4.96e-83	265.0	130	70101	100	100	Acinetobacter baumannii ACICU plasmid pACICU2, complete sequence	CP031382.1
AKA33578.1	gb|CP033245.1|	100.0	130	0	0	1	130	45676	45287	4.96e-83	265.0	130	80548	100	100	Acinetobacter baumannii strain 7835 plasmid pAba7835b, complete sequence	CP033245.1
AKA33578.1	gb|CP035047.1|	100.0	130	0	0	1	130	4890	5279	4.96e-83	265.0	130	74091	100	100	Acinetobacter baumannii strain ABUH793 plasmid p74.1Kbp, complete sequence	CP035047.1
AKA33578.1	gb|CP036286.1|	98.462	130	2	0	1	130	4889	5278	6.209999999999999e-82	261.0	130	71234	100	100	Acinetobacter baumannii strain TG60155 plasmid p60155_3, complete sequence	CP036286.1
AKA33578.1	gb|CP038264.1|	98.462	130	2	0	1	130	65268	65657	6.209999999999999e-82	261.0	130	76956	100	100	Acinetobacter baumannii strain EC plasmid pEC_gr6, complete sequence	CP038264.1
AKA33578.1	gb|CP039994.1|	98.462	130	2	0	1	130	4889	5278	6.209999999999999e-82	261.0	130	71233	100	100	Acinetobacter baumannii strain TG22182 plasmid pTG22182_1, complete sequence	CP039994.1
AKA33578.1	gb|CP040043.1|	98.462	130	2	0	1	130	5668	6057	6.209999999999999e-82	261.0	130	82500	100	100	Acinetobacter baumannii strain VB958 plasmid unnamed3, complete sequence	CP040043.1
AKA33578.1	gb|CP042842.1|	100.0	130	0	0	1	130	30213	30602	4.96e-83	265.0	130	67023	100	100	Acinetobacter baumannii strain ATCC BAA-1790 plasmid unnamed, complete sequence	CP042842.1
AKA33578.1	gb|CP048134.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	74916	100	100	Acinetobacter baumannii strain D46 plasmid pD46-3, complete sequence	CP048134.1
AKA33578.1	gb|CP050392.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	70712	100	100	Acinetobacter baumannii strain VB11737 plasmid pVB11737_1, complete sequence	CP050392.1
AKA33578.1	gb|CP050404.1|	100.0	130	0	0	1	130	4890	5279	4.96e-83	265.0	130	99090	100	100	Acinetobacter baumannii strain VB2486 plasmid pVB2486_1, complete sequence	CP050404.1
AKA33578.1	gb|CP050413.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	70098	100	100	Acinetobacter baumannii strain PM192696 plasmid pPM192696_1, complete sequence	CP050413.1
AKA33578.1	gb|CP050909.1|	98.462	130	2	0	1	130	4889	5278	6.209999999999999e-82	261.0	130	71194	100	100	Acinetobacter baumannii strain DT-Ab022 plasmid unnamed2, complete sequence	CP050909.1
AKA33578.1	gb|CP050912.1|	98.462	130	2	0	1	130	4889	5278	6.209999999999999e-82	261.0	130	71194	100	100	Acinetobacter baumannii strain DT-Ab020 plasmid unnamed1, complete sequence	CP050912.1
AKA33578.1	gb|CP050915.1|	100.0	130	0	0	1	130	4889	5278	4.96e-83	265.0	130	92021	100	100	Acinetobacter baumannii strain DT-Ab007 plasmid unnamed1, complete sequence	CP050915.1
